Ponge Ezhu Manohara,2015,,"Comedy, Drama",Ramesh Rangaswamy,"Manoharan, Ramesh Rangaswamy","Aadesh, Udhaya Bhanu, Sai Gopi, Irfan",Tamil,India,N/A,N/A
Anegan,2015,,"Action, Romance, Thriller",K.V. Anand,"K.V. Anand (story and screenplay), A.N. Balakrishnan (dialogue), A.N. Balakrishnan (story and screenplay), D. Suresh (dialogue), D. Suresh (screenplay), D. Suresh (story and screenplay)","Dhanush, Karthik, Amyra Dastur, Aishwarya Devan",Tamil,India,2 nominations.,6.8
K3,2015–2016,,Animation,N/A,Alan Gilbey,"Brian Dobson, Kelly Metzger, Mark Oliver, Rebecca Shoichet",French,"France, Belgium",N/A,5.2
Sandamarutham,2015,,"Action, Thriller",A. Venkatesh,"Rajesh Kumar (screenplay), Sarath Kumar (story)","Sarath Kumar, Oviya, Meera Nandan, Radhika Sarathkumar",Tamil,India,N/A,4.4
Ettuthikkum Madhayaanai,2015,,N/A,K.S. Thangasamy,N/A,"Sathya, Sreemukhi, Laguparan, Sam Anderson",Tamil,India,N/A,3.9
Kaaki Sattai,2015,,Action,R.S. Durai Senthilkumar,"Pattukottai Prabhakar, R.S. Durai Senthilkumar","Sivakarthikeyan, Prabhu, Sri Divya, Vijay Raaz",Tamil,India,N/A,5.7
Vajram,2015,,N/A,S.D. Ramesh Selvan,S.D. Ramesh Selvan,"Kishore Kumar G., Jayaprakash, Murugesh, Sri Ram",Tamil,India,N/A,5.5
Enakkul Oruvan,2015,,Thriller,Prasad Ramar,Pawan Kumar,"Siddharth, Deepa Sannidhi, Srushti Dange, Ajay Ratnam",Tamil,India,2 nominations.,7.8
JK Enum Nanbanin Vaazhkai,2015,,"Drama, Romance",Cheran,"Cheran, Ramanaw Mallam (telugu dialogue)","Sharwanand, Nithya Menon, Prakash Raj, Santhanam",N/A,India,N/A,6
Maha Maha,2015,,"Crime, Drama, Romance, Thriller",Mathivanan Sakthivel,"Mathivanan Sakthivel (story), Mathivanan Sakthivel","Charmili, Tim Crowe, Danny Elacci, Marion Fernandez",Tamil,"India, Australia",2 wins.,6.4
Rombha Nallavan Da Nee,2015,,N/A,A. Venkatesh,N/A,"Imman Annachi, Shruty Bala, Sona Heiden, Kanal Kannan",Tamil,India,N/A,6.8
Serndhu Polama,2015,,Musical,Anil Kumar,"Ravi Mathew, Ravitharan Ramasamy (dialogue)","Vinay, Madhurima, Preethi Christina Paul, Nandu",Tamil,India,N/A,4.1
Thoppi,2015,,N/A,Youreka,N/A,N/A,Tamil,India,N/A,N/A
Katham Katham,2015,,"Action, Thriller",Babu Thooyavan,Babu Thooyavan,"Nandha, Nataraja Subramanian, Sanam Shetty, Sharika",Tamil,India,N/A,4.7
Mahabalipuram,2015,,Drama,Don Sandy,Don Sandy,"Karunakaran, Ramesh Thilak, Karthik Sabesh, Vinayak",Tamil,India,N/A,3.9
Rajathandhiram,2015,,"Action, Thriller",A.G. Amid,A.G. Amid,"Veera Bahu, Regina Cassandra, Pattiyal K. Shekar, Darbuka Siva",Tamil,India,N/A,7.7
Vaanavil Vaazhkai,2015,,"Drama, Musical",James Vasanthan,N/A,"Maya S. Krishnan, James Vasanthan",Tamil,India,N/A,4.2
Iravum Pagalum Varum,2015,,"Action, Crime",Bala Sriram,Bala Sriram,"Ananya, Jagan, Mahesh, A. Venkatesh",Tamil,India,N/A,N/A
Kadavul Paathi Mirugam Paathi,2015,,"Action, Thriller",Raj Zacharias,N/A,"Raj Zacharias, Sethu, Abhishek, Swetha Vijay",Tamil,India,N/A,2.4
Kallappadam,2015,,"Drama, Thriller",J. Vadivel,J. Vadivel,N/A,Tamil,India,N/A,6.5
Thilagar,2015,,Drama,G. Peruma Pillai,N/A,"Mrudhula Basker, Neetu Chandra, Dhruvva, Kishore Kumar G.",Tamil,India,N/A,6.3
Charles Shafiq Karthiga,2015,,Thriller,S. Sathiyamoorthy,N/A,Sharran Kumar,Tamil,India,N/A,N/A
Valiyavan,2015,,"Action, Drama",M. Saravanan,M. Saravanan,"Jai, Andrea Jeremiah, Bala Saravanan, Azhagam Perumal",Tamil,India,N/A,5.2
Komban,2015,,"Action, Drama",M. Muthaiah,M. Muthaiah,"Karthi, Lakshmi Menon, Raj Kiran, Karunas",Tamil,India,N/A,5.9
Nannbenda,2015,,"Comedy, Romance",A. Jagadesh,A. Jagadesh,"Udhayanidhi Stalin, Nayanthara, Santhanam, Karunakaran",Tamil,India,N/A,3.6
Sagaptham,2015,,"Action, Drama",Surendran,"Naveen Krishna (story), R. Velumani (dialogue)","Shanmugapandian, Neha Hinge, Shubra Aaiyappa, Ranjith",Tamil,India,N/A,3.5
Chennai Ungalai Anbudan Varaverkirathu,2015,,N/A,Marudhu Pandian,Marudhu Pandian,"Bobby Simha, Lingaa, Saranya, Anbusathiyanr",Tamil,India,N/A,N/A
Kanchana 2,2015,,"Comedy, Horror",Lawrence Raghavendra,Lawrence Raghavendra,"Lawrence Raghavendra, Taapsee Pannu, Kovai Sarala, Nithya Menon","Tamil, Telugu",India,2 nominations.,5.5
Kangaroo,2015,,Thriller,Samy,Samy,"Arjuna, Varsha Ashwathi, Ghajini, 'Ganja' Karuppu",Tamil,India,N/A,N/A
Yoogan,2015,,"Horror, Thriller",Kamal G,N/A,"Yashmith, Sakshi Agarwal, Siddhu Grn, Pradeep Balaji",Tamil,India,N/A,5.9
Vai Raja Vai,2015,,"Comedy, Thriller",Aishwarya Dhanush,"Aishwarya Dhanush, Madhan Karky","Gautham Karthik, Priya Anand, Tapsee Pannu, Vivek",Tamil,India,N/A,5.6
Uttama Villain,2015,,"Comedy, Drama",Ramesh Aravind,"Kamal Haasan (story and screenplay), Crazy Mohan (dialogue)","Kamal Haasan, K. Balachander, K. Viswanath, Nassar","Tamil, Telugu",India,6 wins & 1 nomination.,7.2
India Pakistan,2015,,"Comedy, Romance",N. Anand,N/A,"Vijay Antony, Sushma Raj, Pasupathy, Jagan",Tamil,India,N/A,5.8
36 Vayadhinile,2015,,"Drama, Family",Roshan Andrews,"Roshan Andrews (Story), Bobby Sanjay (Screenplay), Viji (dialogue)","Jyotika, Rahman, Abhirami, Amritha Anil",Tamil,India,1 win & 7 nominations.,7
Purampokku Engira Podhuvudamai,2015,,"Action, Crime, Drama",S.P. Jhananathan,S.P. Jhananathan,"Arya, Shaam, Vijay Sethupathi, Karthika Nair",Tamil,India,N/A,5.9
Demonte Colony,2015,,"Horror, Thriller",R. Ajay Gnanamuthu,R. Ajay Gnanamuthu,"Arulnithi, Ramesh Thilak, Sananth Reddy, M.S. Bhaskar",Tamil,India,1 nomination.,6.9
Kamara Kattu,2015,,"Drama, Romance, Thriller",Ramki Ramakrishnan,Ramki Ramakrishnan,N/A,Tamil,India,N/A,3.2
Thiranthidu Seese,2015,,"Drama, Thriller",M. Nimesh Varshan,M. Nimesh Varshan,"Dhansika, Narayan Lucky, Veeravan Stalin",Tamil,India,N/A,6.5
Vindhai,2015,,"Comedy, Romance",Lawraa,Lawraa,"M.S. Bhaskar, Mahendran, Manishajith, Manobala",Tamil,India,N/A,N/A
Masss,2015,,"Action, Comedy, Horror",Venkat Prabhu,"D.S. Kannan, Madhan Karky (dialogue), Venkat Prabhu","Suriya, Nayanthara, Parthiban, Samuthirakani","Tamil, Telugu",India,1 win.,6
Soan Papdi,2015,,"Comedy, Crime, Thriller",Sivani,Sivani,"Manobala, Niranjana, Priya, Pattimandram Raja",Tamil,India,N/A,N/A
Romeo Juliet,2015,,"Comedy, Romance",Lakshman,Lakshman,"Jayam Ravi, Hansika Motwani, Vamsi Krishna, Poonam Bajwa",Tamil,India,N/A,5.6
Achaaram,2015,,"Crime, Thriller",Mohan Krishna,Mohan Krishna,"Gnanadesh Ambedkar, Poonam Kaur, Munna, Rajyalakshmi",N/A,India,N/A,4.2
Eli,2015,,Comedy,Yuvaraj Dhayalan,Yuvaraj Dhayalan,"Vadivelu, Sada, Pradeep Singh Rawat, Raja Krishnamoorthy",Tamil,India,N/A,4.7
Indru Netru Naalai,2015,,"Comedy, Sci-Fi, Thriller",R. Ravikumar,R. Ravikumar,"Vishnu Vishal, Mia George, Karunakaran, V. Jayaprakash",Tamil,India,N/A,8
Kaaval,2015,,Thriller,V.R. Nagendran,V.R. Nagendran,"Vimal, Samuthirakani, 'Punnagai Poo' Geetha, M.S. Bhaskar",Tamil,India,N/A,3.6
Moone Moonu Varthai,2015,,"Comedy, Romance",Madhumita Sundararaman,"Karthikeyan, Rajiv Rajaraman, Madhumita Sundararaman","Arjun Chidambaram, Aditi Chengappa, Venkatesh Harinathan, Balasubramaniam S.P.",Tamil,India,N/A,5.9
Baby,2015,,"Action, Thriller",Neeraj Pandey,Neeraj Pandey,"Akshay Kumar, Danny Denzongpa, Rana Daggubati, Taapsee Pannu",Hindi,India,1 win & 1 nomination.,8
Palakkattu Madhavan,2015,,N/A,N/A,N/A,N/A,N/A,India,N/A,5.1
Papanasam,2015,,"Drama, Thriller",Jeethu Joseph,"Jayamohan, Jeethu Joseph (story), Suka (additional tamil dialogue)","Kamal Haasan, Gautami, Niveda Thomas, Esther",Tamil,India,6 nominations.,8.4
Baahubali: The Beginning,2015,,"Action, Drama",S.S. Rajamouli,"Vijayendra Prasad (story by), S.S. Rajamouli (screenplay by), C.H. Vijay Kumar (telugu dialogue), Ajay Kumar (telugu dialogue), Madhan Karky (tamil dialogue), Manoj Muntashir (hindi dialogue)","Prabhas, Rana Daggubati, Ramya Krishnan, Sathyaraj","Telugu, Tamil",India,35 wins & 16 nominations.,8.1
Maari,2015,,"Action, Comedy, Drama",Balaji Mohan,Balaji Mohan,"Dhanush, Kajal Aggarwal, Vijay Yesudas, Robo Shankar",Tamil,India,1 nomination.,6.2
Naalu Policeum Nalla Irundha Oorum,2015,,Comedy,N.J. Srikrishna,N/A,"Arulnidhi, Ramya Nambeeshan, Singampuli, Bagavathi Perumal",Tamil,India,N/A,5.6
Idhu Enna Maayam,2015,,"Comedy, Romance",Vijay,"Vijay, Vijay","Vikram Prabhu, Navdeep, Keerthi Suresh, Kavya Shetty",Tamil,India,N/A,5.4
Orange Mittai,2015,,"Comedy, Drama",Biju Viswanath,"Vijay Sethupathi (dialogue), Vijay Sethupathi, Biju Viswanath, Biju Viswanath","Vijay Sethupathi, Ramesh Thilak, Arumugam Bala, Aashritha",Tamil,India,N/A,6.5
Sakalakala Vallavan,2015,,Comedy,Suraj,Suraj,"Jayam Ravi, Prabhu, Soori, Radha Ravi",Tamil,India,N/A,2.9
Chandi Veeran,2015,,"Action, Drama, Romance",A. Sarkunam,N/A,"Atharvaa Murali, Anandhi, Lal, Bose Venkat",Tamil,India,N/A,4.9
Vaalu,2015,,"Comedy, Romance",Vijay Chandar,Vijay Chandar,"T.R. Silambarasan, Hansika Motwani, Santhanam, Vtv Ganesh",Tamil,India,N/A,4.7
Vasuvum Saravananum Onna Padichavanga,2015,,Comedy,M. Rajesh,M. Rajesh,"Arya, Santhanam, Tamannaah Bhatia, Muktha George",Tamil,India,N/A,4.5
Vanna Jigina,2015,,N/A,Nandha Periasamy,N/A,"Dev Anand, Ansalpal, P. Balaji, R. Balakrishnan",Tamil,India,N/A,N/A
Adhibar,2015,,"Action, Thriller",Surya Prakash,T. Sivakumar,"Madan Bob, 'University' Jeevan, Bharathi Kannan, Raj Kapoor",Tamil,India,N/A,2.5
Thakka Thakka,2015,,"Action, Drama, Thriller",Sanjeev,Sanjeev,"Abhinaya, Aruldoss, Leema Babu, Parvathi Nirban",Tamil,India,N/A,5.5
Thani Oruvan,2015,,"Action, Crime, Thriller",Mohan Raja,"A.N. Balakrishnan, Mohan Raja, Mohan Raja, D. Suresh, D. Suresh","Jayam Ravi, Arvind Swamy, Nayanthara, Nassar",Tamil,India,9 wins & 7 nominations.,8.4
Paayum Puli,2015,,"Action, Crime, Thriller",Suseenthiran,Suseenthiran,"Vishal, Kajal Aggarwal, Samuthirakani, Soori","Tamil, Telugu",India,N/A,5.9
Savaale Samaali,2015,,Comedy,Sathyasiva,N/A,"Ashok Selvan, Bindhu Madhavi, Nassar, M.S. Bhaskar",Tamil,India,N/A,4.8
9 Thirudargal,2015,,N/A,Vijay Paramasivam,"Vijay Prakash, Socrates",Nizhalgal Ravi,Tamil,India,N/A,N/A
Maanga,2015,,"Comedy, Sci-Fi",R.S. Raja,N/A,"Advaitha, Amarasigamani, Premgi Amaren, Leema Babu",Tamil,India,N/A,2.4
Strawberry,2015,,"Horror, Thriller",Pa. Vijay,Pa. Vijay,"Pa. Vijay, Samuthirakani, Devayani, Avani Modi",Tamil,India,N/A,6.7
Yatchan,2015,,"Action, Comedy",Vishnuvardhan,"D. Suresh, Vishnuvardhan","Arya, Krishna Sekhar, Deepa Sannidhi, Swathi Reddy",Tamil,India,N/A,5.8
49-o,2015,,"Comedy, Drama",P. Arokiyadoss,P. Arokiyadoss,"Goundamani, Motta Rajendran, Chaams, Bala Singh",Tamil,India,N/A,6.5
Maya,2015,,"Horror, Thriller",Ashwin Saravanan,Ashwin Saravanan,"Nayanthara, Aari, Amzath Khan, Lakshmi Priyaa Chandramouli",Tamil,India,1 win.,7.7
Trisha Illana Nayanthara,2015,,Comedy,Adhik Ravichandran,N/A,"G.V. Prakash Kumar, Anandhi, Manisha Yadav, Simran",Tamil,India,1 nomination.,5.4
Kadhal Agathee,2015,,N/A,Shami Thirumalai,N/A,N/A,Tamil,India,N/A,N/A
Kirumi,2015,,Crime,Anucharan,"Anucharan, M. Manikandan","Charlie, David Solomon Raja, Marimuthu, Tamilselvi",Tamil,India,N/A,7.1
Kuttram Kadithal,2015,,Drama,Bramma G.,N/A,"Master Ajay, Radhika Prasidhha, Sai Rajkumar, Pavel Navageethan",Tamil,India,1 win & 1 nomination.,8
Puli,2015,,"Action, Adventure, Fantasy",Chimbudeven,Chimbudeven,"Joseph Vijay, Sridevi, Sudeep, Prabhu","Tamil, Telugu, Hindi",India,3 nominations.,4.4
Andhadhi,2015,,Mystery,Ramesh Venkatraman,"Dhickesh Subramaniyan, Ramesh Venkatraman","Arjun Vijayaraghavan, Anjena Kirti, Karthik Nagarajan, Sahithya Jagannathan",Tamil,India,N/A,5.6
Masala Padam,2015,,"Action, Comedy","J. Laxman Kumar, Laxman Kumar","Lakshmi Devy, J. Laxman Kumar, Laxman Kumar","Shiva, Bobby Simha, Gaurav, Lakshmi Devy",Tamil,India,N/A,5.7
Sathuran,2015,,Thriller,K. Rajeev Prasad,"G. Radhakrishnan, K. Rajeev Prasad","Raju Easwaran, Rajaj, Varsha, Kaali Venkat",Tamil,India,N/A,6.8
Athiradi,2015,,"Action, Comedy",Balu Ananth,Mansoor Ali Khan,"Mansoor Ali Khan, Moumita Choudhury, Radha Ravi",N/A,India,N/A,N/A
Naanum Rowdydhaan,2015,,"Action, Comedy, Romance",Vignesh Shivan,Vignesh Shivan,"Vijay Sethupathi, Nayanthara, Parthiban, Radhika Sarathkumar",Tamil,India,2 wins & 6 nominations.,7.3
Vedalam,2015,,"Action, Drama",Siva,Siva,"Ajith Kumar, Shruti Haasan, Lakshmi Menon, Soori",Tamil,India,N/A,6.2
Oru Naal Iravil,2015,,"Drama, Thriller",Anthony,"Joy Mathew, Yugi Sethu (dialogue)","Sathyaraj, Yugi Sethu, Varun, Anumol K. Manoharan",Tamil,India,N/A,7
Aaranyam,2015,,Thriller,N/A,N/A,"Ilavarasu, Neeraja, Singamuthu",Tamil,India,N/A,N/A
144,2015,,Comedy,G. Manikandan,N/A,"Sonu Gowda, Uday Mahesh, Munishkanth, Oviya",Tamil,India,N/A,5
Uppu Karuvaadu,2015,,Comedy,Radha Mohan,Pon Parthiban,"M.S. Bhaskar, Chaams, Karunakaran, Sathish Krishnan",Tamil,India,N/A,7.2
Urumeen,2015,,"Action, Fantasy, Thriller",Sakthivel Perumalsamy,Sakthivel Perumalsamy,"Bobby Simha, Kalaiyarasan, Reshmi Menon, Sandra Amy",Tamil,India,1 nomination.,4.7
Eetti,2015,,Action,Ravi Arasu,Ravi Arasu,"Atharvaa Murali, Sri Divya, V. Jayaprakash, Aadukalam Naren",Tamil,India,N/A,6.3
Thanga Magan,2015,,"Action, Drama, Romance",Velraj,Velraj,"Dhanush, Samantha Ruth Prabhu, Amy Jackson, K.S. Ravikumar",Tamil,India,2 wins & 2 nominations.,6
Pasanga 2,2015,,"Drama, Family",Pandiraj,Pandiraj,"Suriya, Amala Paul, Nishesh, Baby Vaishnavi",Tamil,India,N/A,7.5
Vellaiya Irukiravan Poi Solla Maatan,2015,,Comedy,A.L. Abanindran,A.L. Abanindran,"Praveen Kumar, Naren, Pazhani, Bala Saravanan",Tamil,India,N/A,7.3
Azhagu Kutti Chellam,2016,,Drama,Charles,N/A,"Akhil, Neha Babu, Chanakyan, Chetan",Tamil,India,N/A,7.7
Maalai Nerathu Mayakkam,2016,,"Drama, Romance","Gitanjali Selvaraghavan, Gitanjali Sriraghava","K. Selvaraghavan, Sriraghava","Balakrishna Kola, Wamiqa Gabbi, Parvathy Nair, Azhagam Perumal","Telugu, Tamil",India,N/A,6.4
Peigal Jaakkirathai,2016,,"Comedy, Horror, Thriller",Kanmani,N/A,"Jeeva Rathnam, Eshanya Maheshwari, Thambi Ramayya, Manobala",Tamil,India,N/A,3.4
Tharkappu,2016,,"Action, Thriller",R.P. Ravi,R.P. Ravi,"Amitha, Vatsan Chakravarthy, Vaishali Deepak, Riyaz Khan",Tamil,India,N/A,6
Gethu,2016,,"Action, Thriller",Thirukumaran,Thirukumaran,"Udhayanidhi Stalin, Sathyaraj, Amy Jackson, Vikranth",N/A,India,N/A,3.6
Kathakali,2016,,"Action, Thriller",Pandiraj,Pandiraj,"Vishal, Catherine Tresa, Karunas, Imman Annachi","Tamil, Telugu",India,N/A,6.5
Tharai Thappattai,2016,,"Action, Drama, Musical",Bala,Bala,"M. Sasikumar, Varalaxmi Sarathkumar, G.M. Kumar, R.K. Suresh",Tamil,India,1 win.,5.7
Moondraam Ullaga Por,2016,,"Action, Drama, War",Sugan Kartthi,Sugan Kartthi,"Sunil Kumar, Wilson Ng, Jennifer Antony, Avinash",Tamil,India,N/A,4.5
Aranmanai 2,2016,,"Comedy, Horror",Sundar C.,"Sundar C., Venkat Raghavan, S.B. Ramadas, Udhayan","Sundar C., Siddharth, Trisha Krishnan, Hansika Motwani",Tamil,India,N/A,4.2
Bangalore Naatkal,2016,,Drama,Bhaskar,N/A,"Arya, Sri Divya, Bobby Simha, Rana Daggubati",Tamil,India,N/A,5.5
Saagasam,2016,,Action,Arun Raj Varma,"Trivikram Srinivas, B. Thyagarajan","Prashanth, Amanda Rosario, Sonu Sood, Abeetha",Tamil,India,N/A,4.8
Sethu Boomi,2016,,"Action, Drama, Romance",Kenthiran Muniasami,Kenthiran Muniasami,"Junior Balaiya, Cheranraj, Thaman Kumar, Kenthiran Muniasami",Tamil,India,N/A,4.7
Anjala,2016,,Comedy,Thangam Saravanan,N/A,"Vimal, Nandita Shwetha, Pasupathy, Imman Annachi",Tamil,India,N/A,5.2
Jil Jung Juk,2016,,"Action, Comedy, Crime, Drama",Deeraj Vaidy,"Mohan Ramakrishnan, Deeraj Vaidy","Siddharth, Sananth Reddy, Avinash Raghudevan, Radha Ravi",Tamil,India,N/A,6.8
Vil Ambu,2016,,"Action, Thriller",Ramesh Subramaniam,Ramesh Subramaniam,"Harish Kalyan, Sri, Chandini, Yogi Babu",Tamil,India,N/A,7
Navarasa Thilagam,2016,,"Comedy, Drama",Kamran,Kamran,"Ma Ka Pa Anand, Makapa Anand, Srushti Dange, Ilavarasu",Tamil,India,N/A,4.4
Sethupathi,2016,,"Action, Thriller",S.U. Arun Kumar,S.U. Arun Kumar,"Vijay Sethupathi, Ramya Nambeeshan, Vela Ramamoorthy, Girrish",Tamil,India,N/A,7.2
Kanithan,2016,,"Action, Thriller",T. Santhosh,T. Santhosh,"Atharvaa Murali, Catherine Tresa, Tarun Arora, Bhagyaraj",Tamil,India,N/A,5.9
Nayyapudai,2016,,"Action, Drama",Vijaya Kiran,N/A,"M.S. Bhaskar, S.A. Chandrashekhar, Viji Chandrashekhar, Rajendran",Tamil,India,N/A,5.3
Pichaikkaran,2016,,"Action, Drama, Thriller",Sasi,"Bhashyasree (telugu dialogue & lyrics), Sasi","Vijay Antony, Satna Titus, Bagavathi Perumal, Muthuraman",Tamil,India,N/A,7.6
Pokkiri Raja,2016,,Comedy,Ramprakash Rayappa,"Gnanagiri (dialogue), Ramprakash Rayappa","Jiiva, Sibiraj, Hansika Motwani, Munishkanth",Tamil,India,N/A,3.5
Sowkarpettai,2016,,"Horror, Thriller",V.C. Vadivudaiyan,N/A,"Aarthi, Raai Laxmi, Madhavan, Manobala",Tamil,India,N/A,2.8
Aviyal,2016,,"Comedy, Drama","Lokesh Kanagaraj, Mohit Mehra, Alphonse Puthren, Guru Smaran, Shameer Sultan",N/A,"Praveen Kumar, Sharath Kumar, Arjunan Nandakumar, Rohit Nandakumar",Tamil,India,N/A,6.3
Kadhalum Kadandhu Pogum,2016,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.4
Mapla Singam,2016,,"Comedy, Romance",Rajasekhar,Don Ashok,"Anjali, Rajesh Gopalan, Adam Greig, Madhumita",Tamil,India,N/A,5
Natpadhigaram 79,2016,,"Drama, Romance",Ravichandran,N/A,"Raj Bharath, M.S. Bhaskar, V. Karthik, Amzath Khan",Tamil,India,N/A,N/A
Aagam,2016,,N/A,V. Vijay Anand Sriram,"Jinesh (screenplay), V. Vijay Anand Sriram (concept), V. Vijay Anand Sriram (story)","Arjun, Deekshitha, Dheena, Hari Dinesh","English, Tamil",India,N/A,N/A
Pugazh,2016,,Action,M.S. Manimaran,M.S. Manimaran,"Jai, Surabhi, Karunas, RJ Balaji",Tamil,India,N/A,5.5
Sawaari,2016,,Thriller,Guhan Senniappan,Guhan Senniappan,"Benito, Gajaraj, T.M. Karthik, Mathivanan Rajendran",English,India,N/A,6.5
Vidayutham,2016,,"Horror, Romance, Thriller",Nagamaneci,Nagamaneci,"J.K. Aditya, Swapna Banerjee, Tanvi Ganesh Lonkar, Nagamaneci",Tamil,India,N/A,5.1
Adida Melam,2016,,"Comedy, Romance",Anbu Stalin,N/A,"Abhinaya, V. Jayaprakash, Abhay Krishna, Scissor Manohar",Tamil,India,N/A,N/A
Vaaliba Raja,2016,,Comedy,Sai Gokul Ramanath,"Ganesh Raj, Sai Gokul Ramanath","Santhanam, Sethu, Vishakha Singh, Nushrat Bharucha",Tamil,India,N/A,4.1
Zero,2016,,"Fantasy, Horror, Mystery, Romance",Shiv Mohaa,Shiv Mohaa,"Ashwin Kakumanu, Swetha Nair, J.D. Chakravarthi, Ravi Raghavendra",Tamil,India,N/A,6.4
Darling 2,2016,,"Comedy, Horror",Sathish Chandrasekaran,Sathish Chandrasekaran,"Kalaiyarasan, Rameez Raja, Kaali Venkat, Arjunan",Tamil,India,N/A,4
Hello Naan Pei Pesuren,2016,,"Comedy, Horror",S. Baskar,N/A,"Vaibhav Reddy, Aishwarya Rajesh, Oviya, Vtv Ganesh",Tamil,India,N/A,4.1
Narathan,2016,,"Comedy, Romance",Naga Venkatesh,N/A,"Premgi Amaren, M.S. Bhaskar, Chetan, Sonu Gowda",Tamil,India,N/A,2.6
Jithan 2,2016,,Thriller,Rahul,N/A,"Yogi Babu, Srushti Dange, Robo Shankar, Karunas",Tamil,India,N/A,3.3
Kida Poosari Magudi,2016,,Drama,Kay Jayakumar,Kay Jayakumar,"Malar, Ramdev, Singampuli, Powerstar Srinivasan",Tamil,India,N/A,N/A
Oyee,2016,,Comedy,Francis Markus,Francis Markus (story),"Geethan Britto, Sangili Murugan, Nagineedu, Arjunan Nandakumar",Tamil,India,N/A,5.1
Tea Kadai Raja,2016,,"Drama, Romance",Raja Subbiah,Raja Subbiah,"Yogi Babu, Madan Bob, Neha Gayatri, Raja Subbiah",Tamil,India,N/A,N/A
Theri,2016,,"Action, Drama",Atlee Kumar,"Atlee Kumar (story and screenplay), Ramanagirivasan (dialogue), Atlee Kumar (dialogue), Atlee Kumar","Joseph Vijay, Samantha Ruth Prabhu, Amy Jackson, Baby Nainika","Tamil, Telugu",India,6 wins & 2 nominations.,7.1
Ennul Aayiram,2016,,"Drama, Thriller",Krishna Kumar,N/A,"Annamalai, Vincent Ashokan, Ravi Raj Krishna, Krishnamoorthy",Tamil,India,N/A,4.5
Oru Nodiyil,2016,,N/A,M.A. Chowdary,"M.A. Chowdary (dialogue), M.A. Chowdary (screenplay by), Arjun Sai (story)","Thagubothu Bhaskar, Brahmanandam, Chalapathi Rao, Srushti Dange",Tamil,India,N/A,N/A
Vetrivel,2016,,Drama,Vasantha Mani,Vasantha Mani,"M. Sasikumar, Mia George, Prabhu, Viji Chandrashekhar",Tamil,India,N/A,6.3
Kalam,2016,,"Drama, Horror, Mystery",Robert Raaj,Subish Chandran,"Lakshmi Priyaa Chandramouli, Amzath Khan, Srinivasan, Madhusudan",Tamil,India,N/A,6.7
Manithan,2016,,"Drama, Thriller",I. Ahmed,"I. Ahmed (adaptation), Ajayan Bala (dialogue), Subhash Kapoor (story)","Udhayanidhi Stalin, Prakash Raj, Hansika Motwani, Suraj",Tamil,India,N/A,6.9
Saalaiyoram,2016,,Drama,K. MoorthyKannan,K. MoorthyKannan,"R. Pandiaraajan, Singampuli",Tamil,India,N/A,N/A
24,2016,,"Action, Sci-Fi, Thriller",Vikram K. Kumar,Vikram K. Kumar,"Suriya, Samantha Ruth Prabhu, Nithya Menen, Saranya Ponvannan",Tamil,India,7 wins & 2 nominations.,7.8
Ko 2,2016,,"Action, Drama, Thriller",Sarath Mandava,Sarath Mandava,"Bobby Simha, Prakash Raj, Nikki Galrani, Bala Saravanan",Tamil,India,N/A,5
Pencil,2016,,"Mystery, Romance, Thriller",Mani Nagaraj,Mani Nagaraj,"G.V. Prakash Kumar, Sri Divya, Shariq Hassan, Vtv Ganesh",Tamil,India,N/A,5.4
Unnodu Ka,2016,,"Comedy, Drama, Romance",R.K.,Abirami Ramanathan,"Aari, M.S. Baskar, Misha Ghoshal, Mansoor Ali Khan",Tamil,India,N/A,6.3
Katha Solla Porom,2016,,Comedy,Kalyan,N/A,"Arun Aravind, Aadukalam Naren, Kaali Venkat",Tamil,India,N/A,6.6
Marudhu,2016,,"Action, Comedy, Drama",M. Muthaiah,"M. Muthaiah, Gowtham Raj","Vishal, Sri Divya, R.K. Suresh, Kulappulli Leela","Telugu, Tamil",India,N/A,5.4
Idhu Namma Aalu,2016,,"Comedy, Romance",Pandiraj,Pandiraj,"T.R. Silambarasan, Nayanthara, Andrea Jeremiah, Soori",Tamil,India,N/A,5.3
Meera Jaakirathai,2016,,Horror,R.G. Kesavan,K. Mageswaran,"Surendar, Joy, Mounika, Sri Priya",Tamil,India,N/A,1.5
Uriyadi,2016,,"Action, Thriller",Vijay Kumar,Vijay Kumar,"Vijay Kumar, Chandru, Mime Gopi, Citizen Sivakumar",Tamil,India,2 wins & 2 nominations.,8.1
Iraivi,2016,,"Crime, Drama",Karthik Subbaraj,Karthik Subbaraj,"S.J. Suryah, Vijay Sethupathi, Bobby Simha, Anjali",Tamil,India,1 nomination.,8
Velainu Vandhutta Vellaikaaran,2016,,Comedy,Ezhil,Ezhil,"Vishnu Vishal, Nikki Galrani, Soori, Robo Shankar",Tamil,India,N/A,5.9
Oru Naal Koothu,2016,,"Comedy, Drama",Nelson Venkatesan,"Sankar Dass, Nelson Venkatesan","Dinesh, Nivetha Pethuraj, Mia George, Riythvika",Tamil,India,N/A,6.9
Vithaiyadi Naanunakku,2016,,"Crime, Drama",Ramnathan Bagavathy,"Ramnathan Bagavathy (story), Ramnathan Bagavathy","Ramnathan Bagavathy, Sowra Syed",Tamil,India,N/A,N/A
